Fighter_ID,Fight_ID,Fight_Name,Weight_Class,Opponent,Method,Round_End,Time_End,Fight_format,Referee,Details
49dea784f6cfed71,09497799dab23f4d,DWCS 6.10,Bantamweight Bout,Mateus Mendonca,KO/TKO,1,0:48,      3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance 
7be74a12d7352df2,757b2a060d9151df,ProElite 3: Da Spyder vs. Minowaman,Women's Bantamweight Bout,Hitomi Akano,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Yuji Shimada,27 - 30.27 - 30.27 - 30.
b96619b3acd7d9da,5b9aaee3ed9e3db0,Strikeforce Challengers 10,Strikeforce Women's Bantamweight Tournament Title Bout,Hitomi Akano,Decision - Unanimous,3,3:00,      3 Rnd (3-3-3),Neil Sarembock,28 - 29.28 - 29.28 - 29.
033343da4c0cff8a,2b39788a4f9530d1,Strikeforce Challengers 10,Women's Bantamweight Bout,Hitomi Akano,Submission,2,1:48,      2 Rnd (3-3),Neil Sarembock,Armbar From Bottom Guard 
634bb0de2eb043b4,5636300eff639caf,Strikeforce - Shamrock vs. Diaz,Catch Weight Bout,Hitomi Akano,KO/TKO,3,0:35,      3 Rnd (3-3-3),Josh Rosenthal,Punches to Head At Distance 
16690d100f995f8f,1aba46988c9b58f9,UFC 264: Poirier vs. McGregor 3,Middleweight Bout,Brad Tavares,Decision - Split,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Eric Colon 28 - 29.Mike Bell 28 - 29.Ron McCarthy 29 - 28.
16690d100f995f8f,ac475de5a3d0d7e2,UFC Fight Night: Chiesa vs. Magny,Middleweight Bout,Tom Breese,Submission,2,1:41,      3 Rnd (5-5-5),Lukasz Bosacki,Arm Triangle From Half Guard 
16690d100f995f8f,22e10b23784e5efc,UFC Fight Night: Lewis vs. Oleinik,Middleweight Bout,Chris Weidman,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Mike Bell 27 - 29.Ron McCarthy 27 - 29.Eric Colon 28 - 29.
2e585c701f72fe55,dd88960598219eba,UFC 245: Usman vs. Covington,Middleweight Bout,Omari Akhmedov,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Mike Bell 28 - 29.Sal D'amato 28 - 29.Ron McCarthy 28 - 29.
16690d100f995f8f,9a46f95c1c1e57f0,UFC 242: Khabib vs. Poirier,Middleweight Bout,Zak Cummings,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),,Howie Booth 27 - 30.Pawel Harasim 28 - 29.Maria Makhmutova 28 - 29.
c80095f6092271a7,aaad7e29825b3264,UFC Fight Night: Lewis vs. Dos Santos,Middleweight Bout,Omari Akhmedov,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Kevin Chamion 27 - 30.Derek Cleary 27 - 30.Sal D'amato 27 - 30.
7acbb0972e75281a,0be6540982a5b0cd,UFC 219: Cyborg vs. Holm,Middleweight Bout,Omari Akhmedov,Decision - Majority,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Tony Weeks 28 - 28.Glenn Trowbridge 28 - 29.Sal D'amato 28 - 28.
eae431e70064e046,78e38f1ad43c3479,UFC Fight Night: Gustafsson vs. Teixeira,Welterweight Bout,Omari Akhmedov,Decision - Split,3,5:00,      3 Rnd (5-5-5),Bobby Rehman,Mans Nilsson 27 - 30.Jorgen Segerlind 29 - 28.Andy Roberts 27 - 30.
7339d340aa2889cb,450760216f5643ca,UFC Fight Night: Whittaker vs. Brunson,Welterweight Bout,Omari Akhmedov,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Steve Perceval,Barry Foley 28 - 29.Evan Field 28 - 29.Albert Shen 27 - 30.
8adcbd525fab8d9b,815fd4ebdc288e83,UFC on FOX: Teixeira vs Evans,Welterweight Bout,Omari Akhmedov,KO/TKO,3,3:03,      3 Rnd (5-5-5),Dan Miragliotta,Knee to Head In Clinch 
16690d100f995f8f,1cc9816d18aa29d0,UFC Fight Night: Namajunas vs. VanZant,Welterweight Bout,Sergio Moraes,KO/TKO,3,2:18,      3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance 
32ba186f4b0e3267,245009a9e1a0f60b,UFC Fight Night: Boetsch vs Henderson,Welterweight Bout,Omari Akhmedov,KO/TKO,1,5:00,      3 Rnd (5-5-5),Jordan Bass,toKnee Injury
16690d100f995f8f,e4a9c93ff23eb5bb,UFC 182: Jones vs Cormier,Welterweight Bout,Mats Nilsson,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Yves Lavigne,Adalaide Byrd 28 - 29.Sal D'amato 28 - 29.Chris Lee 28 - 29.
fd55393021a8c255,0b3c3d363c82835f,UFC Fight Night: Gustafsson vs Manuwa,Welterweight Bout,Omari Akhmedov,Submission,1,4:36,      3 Rnd (5-5-5),Grant Waterman,Guillotine Choke On Ground 
c1a5d3843596df92,e9bc416752cadd29,UFC Fight Night: Belfort vs Henderson 2,Middleweight Bout,Omari Akhmedov,KO/TKO,1,3:31,      3 Rnd (5-5-5),Kevin MacDonald,Punch to Head At Distance 
b0550072e5f0afa7,caef4f8801f39345,UFC Fight Night: Henderson vs Masvidal,Welterweight Bout,Alberto Mina,Decision - Split,3,5:00,      3 Rnd (5-5-5),Steve Perceval,Evan Field 28 - 29.Mark Craig 29 - 28.Barry Foley 28 - 29.
b0550072e5f0afa7,1e797ccd275a98d0,UFC Fight Night: Hunt vs Nelson,Welterweight Bout,Amir Sadollah,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Wolf Menninger,Mark Collett 27 - 30.Junichiro Kamijo 27 - 30.Kon Papaioannou 27 - 30.
b0550072e5f0afa7,53d2a57daaae700b,UFC 144: Edgar vs Henderson,Welterweight Bout,Jake Shields,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Howard Hughes 27 - 30.Junichiro Kamijo 27 - 30.Chris Watts 27 - 30.
0ee783aa00e468f0,eb3093e235f048c8,UFC 133: Evans vs Ortiz 2,Middleweight Bout,Yoshihiro Akiyama,KO/TKO,1,1:52,      3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground 
2b93ebd9f5417ad2,ab341b7bb01cdc89,UFC 120: Bisping vs Akiyama,Middleweight Bout,Yoshihiro Akiyama,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Doug Crosby 27 - 30.Chris Lee 27 - 30.Andy Roberts 27 - 30.
d43a048a880efdff,049659c5a58ebb61,UFC 116: Lesnar vs Carwin,Middleweight Bout,Yoshihiro Akiyama,Submission,3,4:40,      3 Rnd (5-5-5),Herb Dean,Triangle Choke From Bottom Guard 
b0550072e5f0afa7,15705df8ba8dcbe1,UFC 100,Middleweight Bout,Alan Belcher,Decision - Split,3,5:00,      3 Rnd (5-5-5),Mario Yamasaki,Adalaide Byrd 27 - 30.Doug Crosby 29 - 28.Patricia Morse-Jarman 28 - 29.
b0550072e5f0afa7,4eaec67c66814dab,DREAM 6: Middleweight Grand Prix 2008 Final Round,Middleweight Bout,Masanori Tonooka,Submission,1,6:26,      2 Rnd (10-5),Daisuke Noguchi,Armbar From Mount 
b0550072e5f0afa7,51dc9b89cc914cff,DREAM 5: Lightweight Grand Prix 2008 Final Round,Middleweight Bout,Katsuyori Shibata,Submission,1,6:34,      2 Rnd (10-5),Daisuke Noguchi,Gi Choke From Mount 
b0550072e5f0afa7,96c5470d4dbc39fb,Yarrenoka! - New Year's Eve 2007,Middleweight Bout,Kazuo Misaki,Overturned,1,7:48,      2 Rnd (10-5),Daisuke Noguchi,Illegal Kick by Misaki
b0550072e5f0afa7,c8cd7b374b6754e4,K-1 Hero's Korea 2007,Light Heavyweight Bout,Denis Kang,KO/TKO,1,4:45,      3 Rnd (10-5-5),,Punch to Head At Distance 
b0550072e5f0afa7,1216446c6ad271e7,K-1 Dynamite!! 2006,Catch Weight Bout,Kazushi Sakuraba,Overturned,1,5:37,      3 Rnd (10-5-5),Yoshinori Umeki,Greasing by Akiyama
b0550072e5f0afa7,7a710073c7e0eb19,K-1 Hero's 7,Light Heavyweight Bout,Melvin Manhoef,Submission,1,1:58,      3 Rnd (10-5-5),Yoshinori Umeki,Armbar On Ground 
b0550072e5f0afa7,48a14912ae1331dd,K-1 Hero's 7,Light Heavyweight Bout,Kestutis Smirnovas,KO/TKO,1,3:01,      3 Rnd (10-5-5),Ryogaku Wada,Kick to Head At Distance 
b0550072e5f0afa7,54248bb11f17c770,K-1 Hero's 6,Light Heavyweight Bout,Taiei Kin,Submission,1,2:01,      3 Rnd (10-5-5),Kenichi Serizawa,Armbar From MountTechnical Submission
b0550072e5f0afa7,1e11b42ab5611ade,K-1 Hero's 5,Light Heavyweight Bout,Katsuhiko Nagata,KO/TKO,1,2:25,      3 Rnd (5-5-5),Kenichi Serizawa,Spinning Back Kick Body 
b0550072e5f0afa7,2eb4d3172c1f8ec1,K-1 Hero's 4,Light Heavyweight Bout,Tokimitsu Ishizawa,Submission,2,1:41,      3 Rnd (5-5-5),Akira Okabayashi,Gi Choke From Side Control 
b0550072e5f0afa7,7883d46d372aaec2,K-1 Hero's Seoul,Bout,Masakatsu Okuda,KO/TKO,1,3:31,      3 Rnd (5-5-5),,Punches to Head On Ground 
b0550072e5f0afa7,a4cacfd8d5bec345,K-1 World MAX 2005 Champions Challenge,Bout,Michael Lerma,KO/TKO,1,2:47,      3 Rnd (5-5-5),Ryogaku Wada,Punches to Head From MountSubmission to Strikes
b0550072e5f0afa7,e92d4aa522ad4307,K-1 Hero's 2,Bout,Carl Toomey,Submission,1,0:59,      3 Rnd (5-5-5),Kenichi Serizawa,Armbar From Mount 
2d0b10789feafddb,87cca96b1ca170d5,K-1 Hero's 1,Open Weight Bout,Yoshihiro Akiyama,KO/TKO,1,2:24,      3 Rnd (5-5-5),Yoshinori Umeki,Knee to Head At Distance 
b0550072e5f0afa7,00d1e67bbc3d797e,K-1 Dynamite!! 2004,Open Weight Bout,Francois Botha,Submission,1,1:54,      3 Rnd (5-5-5),Ryogaku Wada,Armbar From Mount 
a845f0735bc67405,1cb7138b107b93b5,UFC 243: Whittaker vs. Adesanya,Welterweight Bout,Rostem Akman,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Greg Kleynjans,Ben Cartlidge 27 - 30.Christopher Shen 27 - 30.Charlie Keech 27 - 30.
1fc64507a0cb38cf,93330422e1f2e0be,UFC Fight Night: Gustafsson vs. Smith,Welterweight Bout,Sergey Khandozhko,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Leon Roberts,Ben Cartlidge 28 - 29.Mark Collett 28 - 29.Andreas Gruner 28 - 29.
b959e8c7fd8390d2,03c2cebad8d8c012,UFC 104: Machida vs Shogun,Light Heavyweight Bout,Razak Al-Hassan,Decision - Split,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Susan Thomas-Gitlin 29 - 28.Nelson Hamilton 28 - 29.Cecil Peoples 28 - 29.
f1f9e48a0d150757,d8f64b001cd590fa,UFC Fight Night - Fight for the Troops,Light Heavyweight Bout,Razak Al-Hassan,Submission,1,4:04,      3 Rnd (5-5-5),Mario Yamasaki,Armbar From MountTechnical Submission
f55a6807b6bb853d,e8838908c0d6a875,DWCS 7.2,Lightweight Bout,Abdul-Kareem Al-Selwady,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Mike Bell 27 - 30.Chris Flores 27 - 30.Junichiro Kamijo 27 - 30.
7691a80e6ca3e55b,2fec2ba8ea346a3a,UFC 112: Invincible,Heavyweight Bout,Mostapha Al-Turk,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Doug Crosby 28 - 29.Howard Hughes 28 - 29.Andy Roberts 28 - 29.
c32fb8c0f6471a4d,3b44d0179f94726c,UFC 99: The Comeback,Heavyweight Bout,Mostapha Al-Turk,KO/TKO,1,3:06,      3 Rnd (5-5-5),Dan Miragliotta,Punches to Head At Distance 
1eacf73d6a0055dc,b3f4583109b429af,UFC 92: The Ultimate 2008,Heavyweight Bout,Mostapha Al-Turk,KO/TKO,1,4:37,      3 Rnd (5-5-5),Steve Mazzagatti,Elbows to Head On Ground 
7578cc6bd750206b,49b0a1f8367b9074,DWCS 3.8,Light Heavyweight Bout,William Knight,KO/TKO,3,4:34,      3 Rnd (5-5-5),Jason Herzog,Punches to Head From Mount 
25b31165758402dd,b30407b833e96f96,Strikeforce - Young Guns 3,Bout,Javi Alanis,KO/TKO,2,1:41,      3 Rnd (3-3-3),,to 
c7c39e2fb70248b3,6010f681e54ba2cd,UFC 279: Diaz vs. Ferguson,Bantamweight Bout,Alatengheili,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Mike Bell 27 - 30.Chris Lee 27 - 30.Ron McCarthy 27 - 30.
1897b7b913736a7c,fb7ebdda8658fa05,UFC Fight Night: Luque vs. Muhammad,Bantamweight Bout,Kevin Croom,KO/TKO,1,0:47,      3 Rnd (5-5-5),Chris Tognoni,Punches to Head At Distance 
93b62c5f2ba18e51,178756c3cb23b884,UFC Fight Night: Smith vs. Spann,Bantamweight Bout,Alatengheili,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Keith Peterson,Tony Weeks 28 - 28.Derek Cleary 28 - 28.Sal D'amato 28 - 28.
e7bba7ce4d6c7b07,ac6b2a5f24c2b8bd,UFC Fight Night: Holm vs. Aldana,Bantamweight Bout,Alatengheili,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Kevin Sataki,Lukasz Bosacki 25 - 30.Clemens Werner 26 - 30.Dave Tirelli 27 - 30.
1897b7b913736a7c,15aa55a91cf848cf,UFC Fight Night: Edgar vs. The Korean Zombie,Bantamweight Bout,Ryan Benoit,Decision - Split,3,5:00,      3 Rnd (5-5-5),Thomas Fan,Ben Cartlidge 28 - 29.Evan Field 29 - 28.Anthony Dimitriou 28 - 29.
1897b7b913736a7c,2e001d8c2f6106fc,UFC Fight Night: Andrade vs. Zhang,Bantamweight Bout,Batgerel Danaa,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Steve Perceval,Mark Craig 27 - 29.Evan Field 27 - 29.Barry Foley 27 - 29.
853eb0dd5c0e2149,d7ae0993c7a378ee,UFC Fight Night: Kara-France vs. Albazi,Flyweight Bout,Amir Albazi,Decision - Split,5,5:00,      5 Rnd (5-5-5-5-5),Herb Dean,Chris Lee 47 - 48.Mike Bell 48 - 47.Sal D'amato 47 - 48.
6d35bf94f7d30241,d95eeba3de7ecac5,UFC Fight Night: Cannonier vs. Strickland,Flyweight Bout,Alessandro Costa,KO/TKO,3,2:13,      3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance 
6d35bf94f7d30241,6b9f82291930bfec,UFC 278: Usman vs. Edwards,Flyweight Bout,Francisco Figueiredo,Submission,1,4:34,      3 Rnd (5-5-5),Dave Seljestad,Rear Naked Choke 
6d35bf94f7d30241,aaf45b095452be23,UFC 257: Poirier vs. McGregor,Flyweight Bout,Zhalgas Zhumagulov,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29.Anders Ohlsson 28 - 29.Clemens Werner 28 - 29.
dee294e9717012c2,b9b0da84b243213f,UFC Fight Night: Figueiredo vs. Benavidez 2,Bantamweight Bout,Amir Albazi,Submission,1,4:42,      3 Rnd (5-5-5),Herb Dean,Triangle Choke From Bottom Guard 
0c277f3ff66b0208,b48fdc15154b542e,Strikeforce - Diaz vs. Daley,Heavyweight Bout,Brett Albee,KO/TKO,1,1:46,      3 Rnd (5-5-5),Cecil Peoples,to 
7bd94b60d7521e4a,9cb8fe20b05d886e,UFC on FOX: Johnson vs Moraga,Bantamweight Bout,Yaotzin Meza,Submission,2,2:49,      3 Rnd (5-5-5),Randy Corley,Rear Naked Choke 
0b64d0fed453ef7f,f0cf2ca8e5c621a8,UFC on FOX: Henderson vs Diaz,Bantamweight Bout,John Albert,Submission,1,4:59,      3 Rnd (5-5-5),Herb Dean,Rear Naked Choke 
7bd94b60d7521e4a,8e4439cdc98d0644,The Ultimate Fighter: Live Finale,Bantamweight Bout,Erik Perez,Submission,1,4:18,      3 Rnd (5-5-5),Kim Winslow,Armbar On Ground 
5755960ebd0b16f6,74e92a66b29674a9,UFC on FUEL TV: Sanchez vs Ellenberger,Bantamweight Bout,John Albert,Submission,1,3:45,      3 Rnd (5-5-5),Jim Axtel,Rear Naked Choke 
55f80a8aeffcdb33,72481ce1897251cd,The Ultimate Fighter: Team Bisping vs Team Miller Finale,Bantamweight Bout,John Albert,KO/TKO,1,1:09,      3 Rnd (5-5-5),Herb Dean,Punches to Head From Half Guard 
068f8a189a47fea6,9ba051e0f5674108,UFC Fight Night: Ngannou vs. Dos Santos,Heavyweight Bout,Junior Albini,KO/TKO,1,3:38,      3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance 
c482c8605455a213,491b7d974254596d,UFC Fight Night: Assuncao vs. Moraes 2,Heavyweight Bout,Jairzinho Rozenstruik,KO/TKO,2,0:54,      3 Rnd (5-5-5),Joao Claudio Soares,Kick to Head At Distance 
98c23cb6da5b3352,3dcb1a7b081afbe1,UFC 224: Nunes vs. Pennington,Heavyweight Bout,Junior Albini,Submission,1,1:45,      3 Rnd (5-5-5),Leon Roberts,Ezekiel Choke From Bottom Half Guard 
c482c8605455a213,603354ffe9cc0755,UFC Fight Night: Poirier vs. Pettis,Heavyweight Bout,Andrei Arlovski,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Bill Bookwalter,Derek Cleary 28 - 29.Chris Lee 27 - 30.Jeff Mullen 27 - 30.
cc900af167fbedfd,d83ae4a2e117b775,UFC Fight Night: Weidman vs. Gastelum,Heavyweight Bout,Junior Albini,KO/TKO,1,2:51,      3 Rnd (5-5-5),John McCarthy,Punch to Head In Clinch 
2f732dd9210d301f,f3c33d0b7a087eaf,UFC 13: The Ultimate Force,Lightweight Bout,Wes Albritton,KO/TKO,1,0:31,      1 Rnd + OT (12-3),Joe Hamilton,Punches to Head From Mount 
4e30e4250cb08b61,4ea4d0a73a90bfb0,UFC Fight Night: Maia vs. Askren,Women's Strawweight Bout,Aleksandra Albu,Decision - Split,3,5:00,      3 Rnd (5-5-5),Daniel Movahedi,Mark Collett 27 - 30.Pawel Harasim 27 - 30.Barry Foley 29 - 28.
e76d9f656ceb82ab,a9184def876faec6,UFC Fight Night: Ngannou vs. Velasquez,Women's Strawweight Bout,Emily Whitmire,Submission,1,1:01,      3 Rnd (5-5-5),Ryan Brueggeman,Rear Naked Choke 
05b43e0ead3df345,e80a8338d86e730b,UFC 214: Cormier vs. Jones 2,Women's Strawweight Bout,Aleksandra Albu,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Sal D'amato 28 - 29.Marcos Rosales 28 - 29.Wade Vierra 28 - 29.
4fcf6e0c4e0e6664,6e652cbaaa406598,UFC Fight Night: Gonzaga vs Cro Cop 2,Women's Strawweight Bout,Aleksandra Albu,Submission,2,3:34,      3 Rnd (5-5-5),Grant Waterman,Guillotine Choke From Guard 
1f454354805b6f75,3638be8341b7124c,Meca 5,Bout,Israel Albuquerque,KO/TKO,1,6:17,      2 Rnd (10-10),,Punches to Head From Back ControlSubmission to Strikes
39f62b833e4cf126,773c36a7891b8567,Strikeforce - Young Guns,Bout,Mario Rivera,Decision - Unanimous,3,3:00,      3 Rnd (3-3-3),,
65f09bacd3957381,3e0090669d51415f,UFC Fight Night: Gaethje vs. Vick,Bantamweight Bout,Iuri Alcantara,KO/TKO,2,1:01,      3 Rnd (5-5-5),Brandon Pfannenstiel,Punches to Head On Ground 
2f95a3c6d58b2aad,fa77134e0d90da3b,UFC Fight Night: Machida vs. Anders,Bantamweight Bout,Joe Soto,KO/TKO,1,1:06,      3 Rnd (5-5-5),Osiris Maia,Punches to Head At Distance 
80daefbed11ce998,1ed266bed8005bbe,UFC Fight Night: Swanson vs. Ortega,Bantamweight Bout,Iuri Alcantara,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Josh Rosenthal,Abe Belardo 27 - 30.Wade Vierra 28 - 29.Jason McCoy 28 - 29.
2f95a3c6d58b2aad,cb2844bb15d22cc6,UFC 212: Aldo vs. Holloway,Bantamweight Bout,Brian Kelleher,Submission,1,1:48,      3 Rnd (5-5-5),Eduardo Herdy,Guillotine Choke From Bottom Half Guard 
2f95a3c6d58b2aad,4804776154430aad,UFC 209: Woodley vs. Thompson 2,Bantamweight Bout,Luke Sanders,Submission,2,3:13,      3 Rnd (5-5-5),Marc Goddard,Kneebar From Bottom 
c945adc22c2bfe8f,2f9a8807807b80d6,UFC 204: Bisping vs. Henderson,Bantamweight Bout,Iuri Alcantara,Submission,1,1:59,      3 Rnd (5-5-5),Marc Goddard,Triangle Choke On Ground 
2f95a3c6d58b2aad,4ce0a62cdad7bf32,UFC on FOX: Johnson vs. Bader,Bantamweight Bout,Jimmie Rivera,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Liam Kerrigan,Michelle Agustin 28 - 29.Ricardo Almeida 28 - 29.Derek Cleary 28 - 29.
2f95a3c6d58b2aad,7c9830ee4835f757,UFC 190: Rousey vs Correia,Bantamweight Bout,Leandro Issa,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Osiris Maia,Hallison Pontes 28 - 29.Tony Weeks 28 - 29.Richard Bertrand 27 - 29.
2f95a3c6d58b2aad,c7cbf6b47051fa7d,UFC Fight Night: Bigfoot vs Mir,Bantamweight Bout,Frankie Saenz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Mario Yamasaki,Mark Collett 27 - 30.Hallison Pontes 27 - 30.Marco Borges 28 - 29.
2f95a3c6d58b2aad,36c2ce10809f17b3,UFC Fight Night: Bigfoot vs Arlovski,Bantamweight Bout,Russell Doane,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jerin Valel,28 - 29.28 - 29.28 - 29.
8bb6f4479685bbcc,2133f8798f089140,UFC Fight Night: Munoz vs Mousasi,Bantamweight Bout,Iuri Alcantara,KO/TKO,1,0:25,      3 Rnd (5-5-5),Grant Waterman,Punch to Head In Clinch 
2f95a3c6d58b2aad,01d4d1d8bcb014cf,UFC Fight Night: Machida vs Mousasi,Bantamweight Bout,Wilson Reis,Decision - Split,3,5:00,      3 Rnd (5-5-5),Osiris de Medeiros,Tony Weeks 29 - 28.Richard Bertrand 27 - 30.Vinicius Lins 27 - 30.
78114b7199cef90c,751f2796809d2a6f,UFC Fight Night: Shogun vs Sonnen,Bantamweight Bout,Iuri Alcantara,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),,Sal D'amato 26 - 30.Bryan Miner 26 - 30.Ryan Shea 27 - 30.
2f95a3c6d58b2aad,019b88d4ac875ae4,UFC on FX: Belfort vs. Rockhold,Bantamweight Bout,Iliarde Santos,KO/TKO,1,2:31,      3 Rnd (5-5-5),Kevin Mulhall,Punch to Head At Distance 
2f95a3c6d58b2aad,7601245171a28da1,UFC on FX: Belfort vs Bisping,Bantamweight Bout,Pedro Nobre,Could Not Continue,1,2:11,      3 Rnd (5-5-5),Dan Miragliotta,Strikes to Back of Head by Alcantara
2f95a3c6d58b2aad,f638f176dd1834c0,UFC 147: Silva vs Franklin 2,Featherweight Bout,Hacran Dias,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Mark Collett 28 - 29.Howard Hughes 27 - 30.Chris Watts 27 - 30.
2f95a3c6d58b2aad,0be68308b5d63a47,UFC 142: Aldo vs Mendes,Featherweight Bout,Michihiro Omigawa,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Leon Roberts,Mark Collett 27 - 30.Chris Watts 28 - 29.Howard Hughes 27 - 30.
2f95a3c6d58b2aad,7036a87673c98a13,UFC 134: Silva vs Okami,Featherweight Bout,Felipe Arantes,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Mario Yamasaki,Paul Sutherland 27 - 30.Sal D'amato 27 - 30.Chris Lee 28 - 29.
3974fa35c917af1d,32e0753d3f017d1b,WEC 53: Henderson vs. Pettis,Lightweight Bout,Iuri Alcantara,KO/TKO,1,3:26,      3 Rnd (5-5-5),Ron Nation,Punch to Head At Distance 
8d9586726252dbf7,a16d8d0cc93372c4,UFC Fight Night: Mir vs Duffee,Middleweight Bout,Ildemar Alcantara,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Mike Beltran 27 - 30.Derek Cleary 27 - 30.Mark Smith 27 - 30.
9147679e1a4ad4a3,5b0ebb843af7465e,UFC 183: Silva vs Diaz,Middleweight Bout,Ildemar Alcantara,Decision - Split,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Lester Griffin 28 - 29.Junichiro Kamijo 29 - 28.Tony Weeks 28 - 29.
6e0273f9478be71e,f206143bb9347444,UFC 175: Weidman vs Machida,Welterweight Bout,Ildemar Alcantara,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Sal D'amato 26 - 30.Junichiro Kamijo 26 - 30.Roy Silbert 26 - 30.
7c6e87729e824ef4,496a169f4c9becec,UFC Fight Night: Machida vs Mousasi,Welterweight Bout,Albert Tumenov,Decision - Split,3,5:00,      3 Rnd (5-5-5),Keith Peterson,Marco Borges 29 - 28.Tony Weeks 28 - 29.Vinicius Lins 27 - 30.
7c6e87729e824ef4,676590832dc86748,UFC Fight Night: Maia vs Shields,Welterweight Bout,Igor Araujo,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Richard Bertrand 28 - 29.Guilherme Bravo 28 - 29.Sal D'amato 28 - 29.
7c6e87729e824ef4,b6d027c60f879e4a,UFC on FUEL TV: Nogueira vs. Werdum,Welterweight Bout,Leandro Silva,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Guilherme Bravo 27 - 30.Mark Collett 27 - 30.Dean Weir 27 - 30.
7f6ef4e1227600bc,c7ad34973f9d1cf6,UFC on FX: Belfort vs Bisping,Light Heavyweight Bout,Ildemar Alcantara,Submission,2,2:39,      3 Rnd (5-5-5),Mario Yamasaki,Kneebar From Bottom Half Guard 
44260175069b6276,a1c1e3c1e9c6cf1e,UFC 22: Only One Can be Champion,Lightweight Bout,Alfonso Alcarez,Decision - Majority,2,5:00,      2 Rnd (5-5),,
1eacf73d6a0055dc,e3b5f66198161226,UFC 61: Bitter Rivals,Heavyweight Bout,Gilbert Aldana,TKO - Doctor's Stoppage,1,4:13,      3 Rnd (5-5-5),Yves Lavigne,Facial Cuts
f0abbb6f3444dae7,bb5ceaf835c0bb18,UFC 57: Liddell vs Couture 3,Heavyweight Bout,Gilbert Aldana,KO/TKO,2,2:27,      3 Rnd (5-5-5),John McCarthy,Punches to Head From Side Control 
80fa8218c99f9c58,69bc7ca8ce831731,UFC 289: Nunes vs. Aldana,UFC Women's Bantamweight Title Bout,Irene Aldana,Decision - Unanimous,5,5:00,      5 Rnd (5-5-5-5-5),Dan Miragliotta,Sal D'amato 44 - 50.Mike Bell 44 - 50.Chris Lee 43 - 50.
578ef12674df1e6a,989b8d362742f40b,UFC 279: Diaz vs. Ferguson,Catch Weight Bout,Macy Chiasson,KO/TKO,3,2:21,      3 Rnd (5-5-5),Jason Herzog,Kick to Body From Bottom 
578ef12674df1e6a,3740c8033e31c90d,UFC 264: Poirier vs. McGregor 3,Women's Bantamweight Bout,Yana Santos,KO/TKO,1,4:35,      3 Rnd (5-5-5),Jason Herzog,Punches to Head On Ground 
634e2fb70bde3fd5,0005e00b07cee542,UFC Fight Night: Holm vs. Aldana,Women's Bantamweight Bout,Irene Aldana,Decision - Unanimous,5,5:00,      5 Rnd (5-5-5-5-5),Marc Goddard,Mike Bell 44 - 50.Dave Tirelli 45 - 50.Clemens Werner 45 - 50.
